date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
04/06/2020,9666.32,9666.32,9881.63,9881.63,9450,9450,9789.06,9789.06,57456.10097,57456.10097
03/06/2020,9518.02,9518.02,9690,9690,9365.21,9365.21,9666.24,9666.24,46252.64494,46252.64494
02/06/2020,10202.71,10202.71,10228.99,10228.99,9266,9266,9518.04,9518.04,108970.7732,108970.7732
01/06/2020,9448.27,9448.27,10380,10380,9421.67,9421.67,10200.77,10200.77,76649.12696,76649.12696
31/05/2020,9697.72,9697.72,9700,9700,9381.41,9381.41,9448.27,9448.27,48333.7864,48333.7864
30/05/2020,9426.6,9426.6,9740,9740,9331.23,9331.23,9697.72,9697.72,55665.27254,55665.27254
29/05/2020,9575.87,9575.87,9605.26,9605.26,9330,9330,9427.07,9427.07,57374.36296,57374.36296
28/05/2020,9204.07,9204.07,9625.47,9625.47,9110,9110,9575.89,9575.89,74110.78766,74110.78766
27/05/2020,8841,8841,9225,9225,8811.73,8811.73,9204.07,9204.07,68910.35551,68910.35551
26/05/2020,8900.35,8900.35,9017.67,9017.67,8700,8700,8841.18,8841.18,58299.77014,58299.77014
25/05/2020,8718.14,8718.14,8979.66,8979.66,8642.72,8642.72,8900.35,8900.35,62833.91095,62833.91095
24/05/2020,9179.01,9179.01,9298,9298,8700,8700,8720.34,8720.34,70379.86645,70379.86645
23/05/2020,9170,9170,9307.85,9307.85,9070,9070,9179.15,9179.15,43526.29697,43526.29697
22/05/2020,9067.51,9067.51,9271,9271,8933.52,8933.52,9170,9170,58943.13102,58943.13102
21/05/2020,9511.43,9511.43,9578.47,9578.47,8815,8815,9068.65,9068.65,108928.781,108928.781
20/05/2020,9775.13,9775.13,9842,9842,9326,9326,9511.43,9511.43,74923.73809,74923.73809
19/05/2020,9733.93,9733.93,9897.21,9897.21,9474,9474,9775.53,9775.53,78539.76045,78539.76045
18/05/2020,9681.11,9681.11,9950,9950,9464.23,9464.23,9733.93,9733.93,82006.60358,82006.60358
17/05/2020,9380.81,9380.81,9888,9888,9322.1,9322.1,9680.04,9680.04,68647.76432,68647.76432
16/05/2020,9315.96,9315.96,9588,9588,9220,9220,9381.27,9381.27,59587.62786,59587.62786
15/05/2020,9791.97,9791.97,9845.62,9845.62,9150,9150,9316.42,9316.42,115890.7615,115890.7615
14/05/2020,9309.35,9309.35,9939,9939,9256.76,9256.76,9791.98,9791.98,129565.3775,129565.3775
13/05/2020,8810.99,8810.99,9398,9398,8792.99,8792.99,9309.37,9309.37,92466.27402,92466.27402
12/05/2020,8562.04,8562.04,8978.26,8978.26,8528.78,8528.78,8810.79,8810.79,86522.78007,86522.78007
11/05/2020,8722.77,8722.77,9168,9168,8200,8200,8561.52,8561.52,168807.2518,168807.2518
10/05/2020,9539.1,9539.1,9574.83,9574.83,8117,8117,8722.77,8722.77,183865.182,183865.182
09/05/2020,9800.02,9800.02,9914.25,9914.25,9520,9520,9539.4,9539.4,81950.67957,81950.67957
08/05/2020,9986.3,9986.3,10035.96,10035.96,9705,9705,9800.01,9800.01,100683.7964,100683.7964
07/05/2020,9143.4,9143.4,10067,10067,9021,9021,9986.4,9986.4,147154.6114,147154.6114
06/05/2020,9021.36,9021.36,9395,9395,8906.21,8906.21,9142.92,9142.92,105925.3024,105925.3024
05/05/2020,8871.92,8871.92,9118.58,9118.58,8760,8760,9021.83,9021.83,76480.76534,76480.76534
04/05/2020,8894.15,8894.15,8950,8950,8522,8522,8871.96,8871.96,84418.51233,84418.51233
03/05/2020,8972.58,8972.58,9200,9200,8712,8712,8894.16,8894.16,90126.06564,90126.06564
02/05/2020,8825.67,8825.67,9010,9010,8753,8753,8972.05,8972.05,59002.08755,59002.08755
01/05/2020,8620,8620,9059.18,9059.18,8613.56,8613.56,8826.96,8826.96,91468.81506,91468.81506
30/04/2020,8778.58,8778.58,9460,9460,8401,8401,8620,8620,206277.2141,206277.2141
29/04/2020,7738.58,7738.58,8952.89,8952.89,7710.05,7710.05,8778.57,8778.57,183546.8875,183546.8875
28/04/2020,7773.51,7773.51,7780,7780,7659.12,7659.12,7738.98,7738.98,46302.75264,46302.75264
27/04/2020,7693.1,7693.1,7792.02,7792.02,7606,7606,7774.62,7774.62,65441.33958,65441.33958
26/04/2020,7539.03,7539.03,7700,7700,7480,7480,7693.1,7693.1,50522.61621,50522.61621
25/04/2020,7505,7505,7705,7705,7431.07,7431.07,7538.67,7538.67,43874.42773,43874.42773
24/04/2020,7483.96,7483.96,7615.96,7615.96,7388,7388,7505,7505,60182.11994,60182.11994
23/04/2020,7125.12,7125.12,7738,7738,7020,7020,7482.39,7482.39,102773.5696,102773.5696
22/04/2020,6841.36,6841.36,7156.38,7156.38,6818,6818,7125.14,7125.14,61486.37733,61486.37733
21/04/2020,6828.98,6828.98,6940,6940,6762,6762,6841.37,6841.37,60109.71081,60109.71081
20/04/2020,7121.4,7121.4,7220,7220,6751,6751,6826.83,6826.83,90149.49137,90149.49137
19/04/2020,7248.6,7248.6,7266.15,7266.15,7055.6,7055.6,7120.74,7120.74,45664.86393,45664.86393
18/04/2020,7026.78,7026.78,7293.08,7293.08,7014.4,7014.4,7248.6,7248.6,49488.54282,49488.54282
17/04/2020,7101.99,7101.99,7148.12,7148.12,6972.98,6972.98,7027.55,7027.55,54126.50976,54126.50976
16/04/2020,6621.25,6621.25,7190,7190,6468.27,6468.27,7101.94,7101.94,125009.8575,125009.8575
15/04/2020,6868.57,6868.57,6933,6933,6605,6605,6621.24,6621.24,61571.38499,61571.38499
14/04/2020,6838.04,6838.04,6978,6978,6754.28,6754.28,6868.7,6868.7,69068.62329,69068.62329
13/04/2020,6903.79,6903.79,6903.79,6903.79,6575,6575,6837.91,6837.91,96415.47657,96415.47657
12/04/2020,6876.84,6876.84,7177,7177,6780,6780,6903.79,6903.79,73868.6665,73868.6665
11/04/2020,6858.92,6858.92,6944.3,6944.3,6760,6760,6876.83,6876.83,45470.29321,45470.29321
10/04/2020,7283.54,7283.54,7295.75,7295.75,6739.98,6739.98,6858.92,6858.92,104674.6234,104674.6234
09/04/2020,7360.26,7360.26,7371.92,7371.92,7108.08,7108.08,7283.54,7283.54,61094.87242,61094.87242
08/04/2020,7197.32,7197.32,7420,7420,7150,7150,7361.28,7361.28,76059.14584,76059.14584
07/04/2020,7329.9,7329.9,7459.69,7459.69,7077,7077,7197.32,7197.32,103585.1689,103585.1689
06/04/2020,6772.78,6772.78,7355.14,7355.14,6765,6765,7329.9,7329.9,118052.0008,118052.0008
05/04/2020,6857.41,6857.41,6895.54,6895.54,6677.52,6677.52,6772.78,6772.78,49685.35698,49685.35698
04/04/2020,6732.97,6732.97,6990.41,6990.41,6650.01,6650.01,6856.99,6856.99,72990.86114,72990.86114
03/04/2020,6793.86,6793.86,7048,7048,6602.1,6602.1,6734.1,6734.1,104080.2769,104080.2769
02/04/2020,6643.36,6643.36,7198,7198,6551,6551,6794.09,6794.09,149299.9069,149299.9069
01/04/2020,6412.14,6412.14,6679.94,6679.94,6150.11,6150.11,6642.92,6642.92,97500.7524,97500.7524
31/03/2020,6394.45,6394.45,6523.23,6523.23,6321.4,6321.4,6410.44,6410.44,72337.59526,72337.59526
30/03/2020,5880.5,5880.5,6599,6599,5857.76,5857.76,6394.38,6394.38,118889.55,118889.55
29/03/2020,6236.65,6236.65,6266,6266,5866.56,5866.56,5881.42,5881.42,63311.62771,63311.62771
28/03/2020,6359.11,6359.11,6360,6360,6024,6024,6236.65,6236.65,93159.69343,93159.69343
27/03/2020,6737.27,6737.27,6842.59,6842.59,6261,6261,6359.11,6359.11,82914.96835,82914.96835
26/03/2020,6677.42,6677.42,6780,6780,6510,6510,6737.36,6737.36,83026.55521,83026.55521
25/03/2020,6744.69,6744.69,6957.96,6957.96,6450,6450,6677.43,6677.43,132155.735,132155.735
24/03/2020,6465.25,6465.25,6833,6833,6371.33,6371.33,6744.72,6744.72,151138.0099,151138.0099
23/03/2020,5816.05,5816.05,6600,6600,5688,5688,6467.31,6467.31,164674.2158,164674.2158
22/03/2020,6187.04,6187.04,6407.87,6407.87,5734.01,5734.01,5816.19,5816.19,119115.9905,119115.9905
21/03/2020,6204.57,6204.57,6456.98,6456.98,5860.02,5860.02,6186.98,6186.98,128913.6684,128913.6684
20/03/2020,6162.05,6162.05,6900,6900,5670,5670,6208.36,6208.36,219298.3295,219298.3295
19/03/2020,5393.26,5393.26,6400,6400,5252.53,5252.53,6162.37,6162.37,199020.8734,199020.8734
18/03/2020,5312.64,5312.64,5436.17,5436.17,5009.37,5009.37,5393.04,5393.04,137127.6349,137127.6349
17/03/2020,5028.86,5028.86,5525,5525,4921.45,4921.45,5312.64,5312.64,150089.9263,150089.9263
16/03/2020,5360.33,5360.33,5365.42,5365.42,4442.12,4442.12,5028.97,5028.97,227276.9228,227276.9228
15/03/2020,5172.48,5172.48,5940,5940,5093.1,5093.1,5361.3,5361.3,139916.1465,139916.1465
14/03/2020,5576.05,5576.05,5640.52,5640.52,5055.13,5055.13,5172.06,5172.06,136910.136,136910.136
13/03/2020,4800.01,4800.01,5955,5955,3782.13,3782.13,5578.6,5578.6,402201.6738,402201.6738
12/03/2020,7934.58,7934.58,7966.17,7966.17,4410,4410,4800,4800,261505.6087,261505.6087
11/03/2020,7894.57,7894.57,7980,7980,7590,7590,7934.52,7934.52,79942.41117,79942.41117
10/03/2020,7929.87,7929.87,8149,8149,7728.01,7728.01,7894.56,7894.56,86783.44388,86783.44388
09/03/2020,8034.76,8034.76,8179.31,8179.31,7632.01,7632.01,7929.87,7929.87,116968.8633,116968.8633
08/03/2020,8885.25,8885.25,8886.76,8886.76,8000,8000,8033.31,8033.31,77537.31517,77537.31517
07/03/2020,9130.89,9130.89,9188,9188,8835,8835,8886.66,8886.66,45422.20453,45422.20453
06/03/2020,9054.64,9054.64,9170,9170,8985.5,8985.5,9131.88,9131.88,43782.94804,43782.94804
05/03/2020,8750.99,8750.99,9159.42,9159.42,8746.54,8746.54,9054.68,9054.68,58201.86636,58201.86636
04/03/2020,8760.07,8760.07,8848.29,8848.29,8660,8660,8750.87,8750.87,38696.48258,38696.48258
03/03/2020,8911.18,8911.18,8919.65,8919.65,8651,8651,8760.07,8760.07,55154.99728,55154.99728
02/03/2020,8530.3,8530.3,8965.75,8965.75,8498,8498,8915.24,8915.24,60401.31773,60401.31773
01/03/2020,8523.61,8523.61,8750,8750,8411,8411,8531.88,8531.88,43892.20178,43892.20178
29/02/2020,8690.8,8690.8,8790,8790,8523.55,8523.55,8523.61,8523.61,36748.18304,36748.18304
28/02/2020,8823.25,8823.25,8900,8900,8445,8445,8692.91,8692.91,71155.20898,71155.20898
27/02/2020,8786,8786,8971.77,8971.77,8531,8531,8823.21,8823.21,72483.57876,72483.57876
26/02/2020,9316.48,9316.48,9377.44,9377.44,8633.63,8633.63,8785.25,8785.25,92130.34548,92130.34548
25/02/2020,9655.52,9655.52,9675,9675,9250,9250,9315.84,9315.84,54379.34455,54379.34455
24/02/2020,9936.4,9936.4,9990,9990,9473.56,9473.56,9656.13,9656.13,55796.59612,55796.59612
23/02/2020,9650.85,9650.85,9990,9990,9645,9645,9936.4,9936.4,37702.08984,37702.08984
22/02/2020,9677.05,9677.05,9709.17,9709.17,9560.02,9560.02,9650.86,9650.86,24636.75762,24636.75762
21/02/2020,9597.21,9597.21,9755.51,9755.51,9550.21,9550.21,9677.05,9677.05,42181.55452,42181.55452
20/02/2020,9594.65,9594.65,9699,9699,9400,9400,9596.42,9596.42,60152.34291,60152.34291
19/02/2020,10164.78,10164.78,10250,10250,9350,9350,9593.79,9593.79,55162.5869,55162.5869
18/02/2020,9706,9706,10250,10250,9576.01,9576.01,10164.71,10164.71,70604.12402,70604.12402
17/02/2020,9910.7,9910.7,9964.16,9964.16,9452.67,9452.67,9706,9706,70261.0119,70261.0119
16/02/2020,9904.46,9904.46,10050,10050,9638.12,9638.12,9917.27,9917.27,60023.99954,60023.99954
15/02/2020,10344.36,10344.36,10375,10375,9801,9801,9904.72,9904.72,57657.20295,57657.20295
14/02/2020,10227.78,10227.78,10381.56,10381.56,10111.37,10111.37,10344.36,10344.36,47038.48017,47038.48017
13/02/2020,10325.33,10325.33,10500,10500,10080,10080,10229.63,10229.63,79344.35876,79344.35876
12/02/2020,10223.08,10223.08,10450,10450,10223.08,10223.08,10326.46,10326.46,61008.06393,61008.06393
11/02/2020,9851.74,9851.74,10323.59,10323.59,9700,9700,10223.08,10223.08,62422.39522,62422.39522
10/02/2020,10151.72,10151.72,10188,10188,9756,9756,9851.83,9851.83,59573.08462,59573.08462
09/02/2020,9895.04,9895.04,10166,10166,9880.75,9880.75,10151.75,10151.75,43408.47562,43408.47562
08/02/2020,9813.87,9813.87,9940,9940,9667.11,9667.11,9895.05,9895.05,43600.84367,43600.84367
07/02/2020,9772,9772,9885,9885,9730,9730,9813.73,9813.73,43966.11463,43966.11463
06/02/2020,9612.03,9612.03,9862.57,9862.57,9526.35,9526.35,9772,9772,64949.70659,64949.70659
05/02/2020,9197.02,9197.02,9744.45,9744.45,9177.22,9177.22,9612.04,9612.04,64870.41562,64870.41562
04/02/2020,9291.35,9291.35,9350,9350,9093.01,9093.01,9197.02,9197.02,53308.17527,53308.17527
03/02/2020,9331.59,9331.59,9618.79,9618.79,9234,9234,9292.24,9292.24,50892.13345,50892.13345
02/02/2020,9384.41,9384.41,9477.03,9477.03,9120,9120,9331.51,9331.51,45690.91254,45690.91254
01/02/2020,9351.71,9351.71,9464.53,9464.53,9281,9281,9384.61,9384.61,28578.06735,28578.06735
31/01/2020,9511.52,9511.52,9530.22,9530.22,9210.01,9210.01,9352.89,9352.89,45552.02235,45552.02235
30/01/2020,9301.57,9301.57,9578,9578,9204.44,9204.44,9513.21,9513.21,60626.74426,60626.74426
29/01/2020,9375.34,9375.34,9449.24,9449.24,9216,9216,9301.53,9301.53,53864.06512,53864.06512
28/01/2020,8907.57,8907.57,9400,9400,8862.4,8862.4,9374.21,9374.21,74584.85377,74584.85377
27/01/2020,8614.39,8614.39,9000,9000,8535,8535,8907.57,8907.57,53973.543,53973.543
26/01/2020,8340.01,8340.01,8618.13,8618.13,8293.66,8293.66,8615,8615,31130.48516,31130.48516
25/01/2020,8438.99,8438.99,8451.26,8451.26,8254.9,8254.9,8340.58,8340.58,25521.15793,25521.15793
24/01/2020,8404.52,8404.52,8528.02,8528.02,8238,8238,8439,8439,41687.52953,41687.52953
23/01/2020,8682.77,8682.77,8691.81,8691.81,8306.39,8306.39,8404.52,8404.52,48165.9446,48165.9446
22/01/2020,8736.04,8736.04,8818,8818,8590,8590,8682.36,8682.36,29080.55714,29080.55714
21/01/2020,8642.35,8642.35,8789,8789,8488,8488,8736.03,8736.03,36494.68766,36494.68766
20/01/2020,8701.72,8701.72,8746.99,8746.99,8521.28,8521.28,8642.35,8642.35,38896.63975,38896.63975
19/01/2020,8915.09,8915.09,9198.98,9198.98,8466,8466,8701.7,8701.7,70676.88926,70676.88926
18/01/2020,8913.27,8913.27,8988.88,8988.88,8806.38,8806.38,8915.96,8915.96,38294.74655,38294.74655
17/01/2020,8720.15,8720.15,9041.65,9041.65,8672.44,8672.44,8913.28,8913.28,70897.73738,70897.73738
16/01/2020,8820.01,8820.01,8859.81,8859.81,8586,8586,8720.01,8720.01,51991.07428,51991.07428
15/01/2020,8814.64,8814.64,8916.48,8916.48,8564,8564,8821.41,8821.41,84816.29761,84816.29761
14/01/2020,8110.34,8110.34,8880,8880,8105.54,8105.54,8810.01,8810.01,120399.1267,120399.1267
13/01/2020,8184.97,8184.97,8196,8196,8055.89,8055.89,8110.34,8110.34,31159.75568,31159.75568
12/01/2020,8020.01,8020.01,8197,8197,7960,7960,8184.98,8184.98,38131.49434,38131.49434
11/01/2020,8198.86,8198.86,8286.34,8286.34,8003.16,8003.16,8020.01,8020.01,54810.03267,54810.03267
10/01/2020,7817.74,7817.74,8199,8199,7672,7672,8197.02,8197.02,82406.77745,82406.77745
