date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
26/04/2020,194.21,194.21,200,200,192.3,192.3,197.38,197.38,758525.8153,758525.8153
25/04/2020,187.6,187.6,198.36,198.36,185.76,185.76,194.21,194.21,866478.0493,866478.0493
24/04/2020,185.57,185.57,189.8,189.8,184.72,184.72,187.59,187.59,780904.2126,780904.2126
23/04/2020,182.7,182.7,193.63,193.63,178.16,178.16,185.51,185.51,1457867.087,1457867.087
22/04/2020,170.73,170.73,184,184,169.78,169.78,182.7,182.7,988698.3908,988698.3908
21/04/2020,170.21,170.21,174.7,174.7,168,168,170.74,170.74,906381.654,906381.654
20/04/2020,180.02,180.02,186.46,186.46,166.7,166.7,170.2,170.2,1547821.527,1547821.527
19/04/2020,187.4,187.4,188.35,188.35,175.75,175.75,180.03,180.03,995759.5775,995759.5775
18/04/2020,170.61,170.61,189.54,189.54,170.48,170.48,187.4,187.4,1127296.37,1127296.37
17/04/2020,172.31,172.31,174.96,174.96,168.31,168.31,170.69,170.69,723537.7559,723537.7559
16/04/2020,152.74,152.74,174.79,174.79,148.33,148.33,172.29,172.29,1647207.6,1647207.6
15/04/2020,158.46,158.46,161.29,161.29,152,152,152.73,152.73,729119.6651,729119.6651
14/04/2020,156.28,156.28,161.85,161.85,155.23,155.23,158.45,158.45,698030.6509,698030.6509
13/04/2020,158.56,158.56,158.97,158.97,150,150,156.29,156.29,1042091.036,1042091.036
12/04/2020,158.33,158.33,164.78,164.78,155,155,158.59,158.59,809100.2459,809100.2459
11/04/2020,157.81,157.81,161.37,161.37,153.91,153.91,158.33,158.33,621599.6129,621599.6129
10/04/2020,169.56,169.56,170.1,170.1,152.11,152.11,157.81,157.81,1314841.362,1314841.362
09/04/2020,173.15,173.15,173.38,173.38,165.19,165.19,169.52,169.52,719837.2442,719837.2442
08/04/2020,164.62,164.62,174.48,174.48,163.59,163.59,173.11,173.11,1023575.921,1023575.921
