date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
14/10/2019,0.06138,0.06138,0.06616,0.06616,0.06108,0.06108,0.06613,0.06613,58907477.8,58907477.8
13/10/2019,0.06082,0.06082,0.06248,0.06248,0.06061,0.06061,0.06136,0.06136,25568767.4,25568767.4
12/10/2019,0.05971,0.05971,0.06169,0.06169,0.0597,0.0597,0.06083,0.06083,35928975.2,35928975.2
11/10/2019,0.06148,0.06148,0.06269,0.06269,0.059,0.059,0.0597,0.0597,56269040.9,56269040.9
10/10/2019,0.06308,0.06308,0.06324,0.06324,0.06071,0.06071,0.06146,0.06146,30181573.8,30181573.8
09/10/2019,0.06182,0.06182,0.065,0.065,0.06115,0.06115,0.06308,0.06308,59997104.5,59997104.5
08/10/2019,0.06208,0.06208,0.06374,0.06374,0.06071,0.06071,0.06181,0.06181,51192294,51192294
07/10/2019,0.0584,0.0584,0.06368,0.06368,0.05789,0.05789,0.06207,0.06207,99033648.8,99033648.8
06/10/2019,0.05897,0.05897,0.05924,0.05924,0.05719,0.05719,0.05839,0.05839,32050223.3,32050223.3
05/10/2019,0.05864,0.05864,0.05925,0.05925,0.0582,0.0582,0.05895,0.05895,21513393.8,21513393.8
04/10/2019,0.05854,0.05854,0.0598,0.0598,0.05751,0.05751,0.05863,0.05863,35940116.6,35940116.6
03/10/2019,0.05969,0.05969,0.0598,0.0598,0.05773,0.05773,0.0585,0.0585,26922811.9,26922811.9
02/10/2019,0.05857,0.05857,0.05978,0.05978,0.05739,0.05739,0.05968,0.05968,36649690.6,36649690.6
01/10/2019,0.06186,0.06186,0.06226,0.06226,0.05775,0.05775,0.0586,0.0586,64968879.9,64968879.9
30/09/2019,0.05792,0.05792,0.0622,0.0622,0.05649,0.05649,0.06182,0.06182,87351051.1,87351051.1
29/09/2019,0.05835,0.05835,0.05869,0.05869,0.05645,0.05645,0.05791,0.05791,32139885.6,32139885.6
28/09/2019,0.05888,0.05888,0.05923,0.05923,0.057,0.057,0.05831,0.05831,48812326.5,48812326.5
27/09/2019,0.05842,0.05842,0.0595,0.0595,0.05576,0.05576,0.05888,0.05888,96155796.5,96155796.5
26/09/2019,0.05733,0.05733,0.0625,0.0625,0.05365,0.05365,0.05843,0.05843,210847531.4,210847531.4
25/09/2019,0.05275,0.05275,0.06029,0.06029,0.0518,0.0518,0.05732,0.05732,115369414.4,115369414.4
24/09/2019,0.06357,0.06357,0.06511,0.06511,0.05,0.05,0.05275,0.05275,197872471.7,197872471.7
23/09/2019,0.0683,0.0683,0.06914,0.06914,0.06324,0.06324,0.0636,0.0636,124503474.9,124503474.9
22/09/2019,0.0697,0.0697,0.06992,0.06992,0.06652,0.06652,0.0683,0.0683,93855480.8,93855480.8
21/09/2019,0.072,0.072,0.0738,0.0738,0.06682,0.06682,0.06968,0.06968,148101053.2,148101053.2
20/09/2019,0.08072,0.08072,0.08081,0.08081,0.07042,0.07042,0.072,0.072,259952506.5,259952506.5
19/09/2019,0.0826,0.0826,0.08869,0.08869,0.07415,0.07415,0.08072,0.08072,436805966.5,436805966.5
18/09/2019,0.06345,0.06345,0.089,0.089,0.06344,0.06344,0.08257,0.08257,336833116.5,336833116.5
17/09/2019,0.05864,0.05864,0.0667,0.0667,0.05804,0.05804,0.06347,0.06347,71671517.6,71671517.6
16/09/2019,0.05823,0.05823,0.05908,0.05908,0.05795,0.05795,0.05864,0.05864,20786334,20786334
15/09/2019,0.05866,0.05866,0.0589,0.0589,0.05809,0.05809,0.05825,0.05825,12937024.4,12937024.4
14/09/2019,0.05779,0.05779,0.05943,0.05943,0.05709,0.05709,0.05868,0.05868,37664501.7,37664501.7
13/09/2019,0.05829,0.05829,0.05871,0.05871,0.05739,0.05739,0.05777,0.05777,26124575.9,26124575.9
12/09/2019,0.05867,0.05867,0.05887,0.05887,0.05765,0.05765,0.05829,0.05829,22001793.6,22001793.6
11/09/2019,0.05962,0.05962,0.06032,0.06032,0.05812,0.05812,0.05859,0.05859,17529647,17529647
10/09/2019,0.06024,0.06024,0.06112,0.06112,0.059,0.059,0.05963,0.05963,27427095,27427095
09/09/2019,0.061,0.061,0.06169,0.06169,0.0594,0.0594,0.06021,0.06021,29062257.2,29062257.2
08/09/2019,0.0605,0.0605,0.06178,0.06178,0.0599,0.0599,0.06105,0.06105,18420380.7,18420380.7
07/09/2019,0.058,0.058,0.06108,0.06108,0.05788,0.05788,0.06053,0.06053,19328421.3,19328421.3
06/09/2019,0.06024,0.06024,0.061,0.061,0.05768,0.05768,0.05801,0.05801,24204438.4,24204438.4
05/09/2019,0.06176,0.06176,0.06202,0.06202,0.05988,0.05988,0.06026,0.06026,16559115.4,16559115.4
04/09/2019,0.06304,0.06304,0.06306,0.06306,0.06129,0.06129,0.06168,0.06168,10463344.3,10463344.3
03/09/2019,0.06297,0.06297,0.06409,0.06409,0.06236,0.06236,0.06308,0.06308,12561061.9,12561061.9
02/09/2019,0.06212,0.06212,0.06363,0.06363,0.06108,0.06108,0.06301,0.06301,9321519.8,9321519.8
01/09/2019,0.06196,0.06196,0.06271,0.06271,0.06076,0.06076,0.06212,0.06212,8220163.2,8220163.2
31/08/2019,0.06194,0.06194,0.06259,0.06259,0.06011,0.06011,0.06194,0.06194,8646460.9,8646460.9
30/08/2019,0.06168,0.06168,0.06326,0.06326,0.0611,0.0611,0.06191,0.06191,10766084.4,10766084.4
29/08/2019,0.06397,0.06397,0.06397,0.06397,0.06036,0.06036,0.06162,0.06162,18643179.9,18643179.9
28/08/2019,0.06842,0.06842,0.06851,0.06851,0.06329,0.06329,0.06398,0.06398,18126598.5,18126598.5
27/08/2019,0.0696,0.0696,0.06973,0.06973,0.06735,0.06735,0.0685,0.0685,9880597.2,9880597.2
26/08/2019,0.06923,0.06923,0.07108,0.07108,0.06881,0.06881,0.0696,0.0696,10022954.7,10022954.7
25/08/2019,0.07035,0.07035,0.07184,0.07184,0.06822,0.06822,0.0694,0.0694,15467209.2,15467209.2
24/08/2019,0.06912,0.06912,0.071,0.071,0.06756,0.06756,0.07035,0.07035,13633107.5,13633107.5
23/08/2019,0.06812,0.06812,0.06929,0.06929,0.0674,0.0674,0.0692,0.0692,13785486,13785486
22/08/2019,0.06691,0.06691,0.06958,0.06958,0.0654,0.0654,0.06818,0.06818,14788650.2,14788650.2
21/08/2019,0.0688,0.0688,0.0688,0.0688,0.06577,0.06577,0.06691,0.06691,9946002,9946002
20/08/2019,0.07185,0.07185,0.07195,0.07195,0.06825,0.06825,0.06877,0.06877,9433108.2,9433108.2
19/08/2019,0.07061,0.07061,0.0722,0.0722,0.07016,0.07016,0.0717,0.0717,9866508.2,9866508.2
18/08/2019,0.06766,0.06766,0.07158,0.07158,0.06743,0.06743,0.07072,0.07072,10852434.2,10852434.2
17/08/2019,0.06839,0.06839,0.06913,0.06913,0.06662,0.06662,0.0677,0.0677,8257429.9,8257429.9
16/08/2019,0.0701,0.0701,0.07022,0.07022,0.06726,0.06726,0.06844,0.06844,13540494.1,13540494.1
15/08/2019,0.06931,0.06931,0.0708,0.0708,0.06738,0.06738,0.07019,0.07019,11999711.9,11999711.9
14/08/2019,0.07442,0.07442,0.07445,0.07445,0.06738,0.06738,0.0692,0.0692,29036797.1,29036797.1
13/08/2019,0.07539,0.07539,0.07558,0.07558,0.07278,0.07278,0.07442,0.07442,11747450.1,11747450.1
12/08/2019,0.0782,0.0782,0.07839,0.07839,0.07538,0.07538,0.07547,0.07547,10714083.2,10714083.2
11/08/2019,0.07374,0.07374,0.07995,0.07995,0.07359,0.07359,0.0782,0.0782,28985242.6,28985242.6
10/08/2019,0.07189,0.07189,0.07433,0.07433,0.07169,0.07169,0.07375,0.07375,21121216.4,21121216.4
09/08/2019,0.07699,0.07699,0.07712,0.07712,0.07161,0.07161,0.07182,0.07182,28570459.8,28570459.8
08/08/2019,0.07867,0.07867,0.07874,0.07874,0.07629,0.07629,0.07691,0.07691,19184468.4,19184468.4
07/08/2019,0.07843,0.07843,0.07926,0.07926,0.07675,0.07675,0.07859,0.07859,18743034.3,18743034.3
06/08/2019,0.08244,0.08244,0.08244,0.08244,0.0771,0.0771,0.07837,0.07837,27635495.5,27635495.5
05/08/2019,0.0819,0.0819,0.08436,0.08436,0.08123,0.08123,0.08241,0.08241,25812179.5,25812179.5
04/08/2019,0.08235,0.08235,0.08262,0.08262,0.0806,0.0806,0.08183,0.08183,11758879.3,11758879.3
03/08/2019,0.08196,0.08196,0.083,0.083,0.08164,0.08164,0.08236,0.08236,13034339.9,13034339.9
02/08/2019,0.08272,0.08272,0.0832,0.0832,0.08157,0.08157,0.08196,0.08196,14558871.6,14558871.6
01/08/2019,0.08383,0.08383,0.08404,0.08404,0.08159,0.08159,0.08273,0.08273,12997450.3,12997450.3
31/07/2019,0.0833,0.0833,0.0852,0.0852,0.0829,0.0829,0.08383,0.08383,18367965.4,18367965.4
30/07/2019,0.08327,0.08327,0.08484,0.08484,0.08192,0.08192,0.08341,0.08341,12187508.3,12187508.3
29/07/2019,0.084,0.084,0.08568,0.08568,0.0825,0.0825,0.08336,0.08336,13953681.5,13953681.5
28/07/2019,0.08434,0.08434,0.08491,0.08491,0.08076,0.08076,0.084,0.084,10583490.8,10583490.8
27/07/2019,0.08788,0.08788,0.08978,0.08978,0.08279,0.08279,0.08432,0.08432,20061554.3,20061554.3
26/07/2019,0.08556,0.08556,0.08975,0.08975,0.08345,0.08345,0.0879,0.0879,17137315,17137315
