date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
10/06/2020,0.20135,0.20135,0.20388,0.20388,0.1985,0.1985,0.20266,0.20266,75706855.2,75706855.2
09/06/2020,0.20406,0.20406,0.20528,0.20528,0.2,0.2,0.20127,0.20127,81665800.9,81665800.9
08/06/2020,0.20327,0.20327,0.20444,0.20444,0.20116,0.20116,0.20403,0.20403,63036054.2,63036054.2
07/06/2020,0.2036,0.2036,0.20496,0.20496,0.19839,0.19839,0.20329,0.20329,93329744.2,93329744.2
06/06/2020,0.20274,0.20274,0.20484,0.20484,0.20125,0.20125,0.20361,0.20361,79279154.8,79279154.8
05/06/2020,0.20432,0.20432,0.20585,0.20585,0.20129,0.20129,0.20274,0.20274,98700901.5,98700901.5
04/06/2020,0.20413,0.20413,0.20724,0.20724,0.19957,0.19957,0.20427,0.20427,126378226.8,126378226.8
03/06/2020,0.20294,0.20294,0.20487,0.20487,0.2008,0.2008,0.2041,0.2041,102410983.8,102410983.8
02/06/2020,0.21093,0.21093,0.2147,0.2147,0.1961,0.1961,0.20301,0.20301,203819088.3,203819088.3
01/06/2020,0.20241,0.20241,0.21268,0.21268,0.20112,0.20112,0.211,0.211,157851522,157851522
31/05/2020,0.207,0.207,0.21356,0.21356,0.20026,0.20026,0.20245,0.20245,180118253.6,180118253.6
30/05/2020,0.19762,0.19762,0.208,0.208,0.19596,0.19596,0.20701,0.20701,155426836,155426836
29/05/2020,0.20052,0.20052,0.20292,0.20292,0.19622,0.19622,0.19759,0.19759,98632638.4,98632638.4
28/05/2020,0.19792,0.19792,0.20095,0.20095,0.19502,0.19502,0.20052,0.20052,110627844.2,110627844.2
27/05/2020,0.19371,0.19371,0.20048,0.20048,0.19355,0.19355,0.19791,0.19791,99410860.4,99410860.4
26/05/2020,0.19622,0.19622,0.19695,0.19695,0.19139,0.19139,0.19372,0.19372,91454592.2,91454592.2
25/05/2020,0.19263,0.19263,0.19719,0.19719,0.18972,0.18972,0.19622,0.19622,96947010.8,96947010.8
24/05/2020,0.19883,0.19883,0.20122,0.20122,0.19222,0.19222,0.19256,0.19256,88708243.7,88708243.7
23/05/2020,0.20032,0.20032,0.20216,0.20216,0.19793,0.19793,0.19883,0.19883,88342183.6,88342183.6
22/05/2020,0.19434,0.19434,0.2025,0.2025,0.19212,0.19212,0.20034,0.20034,134747810.6,134747810.6
21/05/2020,0.20178,0.20178,0.20305,0.20305,0.18928,0.18928,0.19434,0.19434,119870681.6,119870681.6
20/05/2020,0.20486,0.20486,0.20624,0.20624,0.1975,0.1975,0.20179,0.20179,106603358.1,106603358.1
19/05/2020,0.20537,0.20537,0.20668,0.20668,0.20087,0.20087,0.20496,0.20496,99600289,99600289
18/05/2020,0.20132,0.20132,0.20805,0.20805,0.2007,0.2007,0.20543,0.20543,129797461.7,129797461.7
17/05/2020,0.19969,0.19969,0.20465,0.20465,0.19889,0.19889,0.20131,0.20131,85924995,85924995
16/05/2020,0.19818,0.19818,0.2025,0.2025,0.19664,0.19664,0.19969,0.19969,94327453,94327453
15/05/2020,0.20379,0.20379,0.20467,0.20467,0.19505,0.19505,0.19818,0.19818,142260472.9,142260472.9
14/05/2020,0.20176,0.20176,0.20636,0.20636,0.19838,0.19838,0.20386,0.20386,123608208,123608208
13/05/2020,0.1971,0.1971,0.20429,0.20429,0.19564,0.19564,0.20177,0.20177,95212470.1,95212470.1
12/05/2020,0.19254,0.19254,0.2001,0.2001,0.19128,0.19128,0.19711,0.19711,120759033.7,120759033.7
11/05/2020,0.19708,0.19708,0.20031,0.20031,0.184,0.184,0.19254,0.19254,188926069.2,188926069.2
10/05/2020,0.21642,0.21642,0.21651,0.21651,0.178,0.178,0.19702,0.19702,310627388.1,310627388.1
09/05/2020,0.21865,0.21865,0.225,0.225,0.21554,0.21554,0.21642,0.21642,159019230.1,159019230.1
08/05/2020,0.2186,0.2186,0.22199,0.22199,0.21423,0.21423,0.21865,0.21865,133922204.4,133922204.4
07/05/2020,0.21172,0.21172,0.2211,0.2211,0.20934,0.20934,0.21862,0.21862,175859218,175859218
06/05/2020,0.21688,0.21688,0.2224,0.2224,0.21029,0.21029,0.21158,0.21158,131362572.4,131362572.4
05/05/2020,0.21777,0.21777,0.22213,0.22213,0.21316,0.21316,0.21688,0.21688,106925948.7,106925948.7
04/05/2020,0.21936,0.21936,0.22057,0.22057,0.20713,0.20713,0.21776,0.21776,166756745.3,166756745.3
03/05/2020,0.22377,0.22377,0.22667,0.22667,0.2154,0.2154,0.21936,0.21936,111226961.6,111226961.6
02/05/2020,0.21785,0.21785,0.22575,0.22575,0.21534,0.21534,0.22369,0.22369,119932182.7,119932182.7
01/05/2020,0.21135,0.21135,0.22418,0.22418,0.21117,0.21117,0.21786,0.21786,160339801,160339801
30/04/2020,0.22644,0.22644,0.2359,0.2359,0.20816,0.20816,0.21135,0.21135,314088335.1,314088335.1
29/04/2020,0.21415,0.21415,0.23075,0.23075,0.20981,0.20981,0.22648,0.22648,292096742.3,292096742.3
28/04/2020,0.1975,0.1975,0.21806,0.21806,0.19459,0.19459,0.21416,0.21416,244843302.1,244843302.1
27/04/2020,0.1962,0.1962,0.19979,0.19979,0.19407,0.19407,0.19747,0.19747,104536714.3,104536714.3
26/04/2020,0.19414,0.19414,0.19775,0.19775,0.19133,0.19133,0.19618,0.19618,93225699.4,93225699.4
25/04/2020,0.19327,0.19327,0.19776,0.19776,0.1916,0.1916,0.19418,0.19418,78779257.1,78779257.1
24/04/2020,0.19261,0.19261,0.19695,0.19695,0.19197,0.19197,0.19325,0.19325,113830925.1,113830925.1
23/04/2020,0.18803,0.18803,0.19951,0.19951,0.18558,0.18558,0.1926,0.1926,179113808.3,179113808.3
22/04/2020,0.18342,0.18342,0.18964,0.18964,0.18202,0.18202,0.18804,0.18804,93916879.3,93916879.3
21/04/2020,0.18147,0.18147,0.18637,0.18637,0.18109,0.18109,0.18341,0.18341,111773322.9,111773322.9
20/04/2020,0.18892,0.18892,0.19453,0.19453,0.17821,0.17821,0.18151,0.18151,174028243,174028243
19/04/2020,0.19539,0.19539,0.19638,0.19638,0.18772,0.18772,0.18901,0.18901,89989794.3,89989794.3
18/04/2020,0.18863,0.18863,0.19715,0.19715,0.18838,0.18838,0.19544,0.19544,113765553.3,113765553.3
17/04/2020,0.1905,0.1905,0.19185,0.19185,0.18618,0.18618,0.18863,0.18863,91976842,91976842
16/04/2020,0.1805,0.1805,0.19399,0.19399,0.174,0.174,0.19053,0.19053,220290862.9,220290862.9
15/04/2020,0.18605,0.18605,0.18973,0.18973,0.18,0.18,0.1805,0.1805,121466630.1,121466630.1
14/04/2020,0.18764,0.18764,0.18931,0.18931,0.18313,0.18313,0.18613,0.18613,93684121.1,93684121.1
13/04/2020,0.18932,0.18932,0.18947,0.18947,0.18011,0.18011,0.18763,0.18763,158956441.4,158956441.4
12/04/2020,0.18848,0.18848,0.19567,0.19567,0.18616,0.18616,0.18939,0.18939,129786730.4,129786730.4
11/04/2020,0.1876,0.1876,0.19213,0.19213,0.185,0.185,0.1885,0.1885,100598265.9,100598265.9
10/04/2020,0.19826,0.19826,0.19872,0.19872,0.18119,0.18119,0.18758,0.18758,160752187,160752187
09/04/2020,0.20192,0.20192,0.20231,0.20231,0.1938,0.1938,0.19829,0.19829,104421253.8,104421253.8
08/04/2020,0.19283,0.19283,0.20294,0.20294,0.19155,0.19155,0.20192,0.20192,154841655,154841655
07/04/2020,0.198,0.198,0.20519,0.20519,0.18986,0.18986,0.19285,0.19285,271460619,271460619
06/04/2020,0.17927,0.17927,0.19834,0.19834,0.17917,0.17917,0.19803,0.19803,225433233.4,225433233.4
05/04/2020,0.18114,0.18114,0.18206,0.18206,0.17627,0.17627,0.17925,0.17925,83641306.3,83641306.3
04/04/2020,0.17956,0.17956,0.18365,0.18365,0.1777,0.1777,0.18114,0.18114,117148787.3,117148787.3
03/04/2020,0.17828,0.17828,0.18277,0.18277,0.17568,0.17568,0.17957,0.17957,170663444.5,170663444.5
02/04/2020,0.17497,0.17497,0.1865,0.1865,0.17384,0.17384,0.17828,0.17828,223398206,223398206
01/04/2020,0.17359,0.17359,0.1763,0.1763,0.16783,0.16783,0.17494,0.17494,184017110.9,184017110.9
31/03/2020,0.17109,0.17109,0.17789,0.17789,0.17044,0.17044,0.17353,0.17353,158613778.6,158613778.6
30/03/2020,0.16279,0.16279,0.17546,0.17546,0.16242,0.16242,0.17112,0.17112,181804091.3,181804091.3
29/03/2020,0.1754,0.1754,0.1767,0.1767,0.16184,0.16184,0.16278,0.16278,187119450.1,187119450.1
28/03/2020,0.17271,0.17271,0.17984,0.17984,0.16637,0.16637,0.17543,0.17543,308477933.9,308477933.9
27/03/2020,0.17591,0.17591,0.18724,0.18724,0.16936,0.16936,0.17269,0.17269,316147728.4,316147728.4
26/03/2020,0.1617,0.1617,0.17742,0.17742,0.15984,0.15984,0.17593,0.17593,206023274.9,206023274.9
25/03/2020,0.16229,0.16229,0.16524,0.16524,0.15667,0.15667,0.16168,0.16168,200584719.2,200584719.2
24/03/2020,0.15853,0.15853,0.16387,0.16387,0.15689,0.15689,0.16225,0.16225,250519379.8,250519379.8
23/03/2020,0.14774,0.14774,0.16163,0.16163,0.14472,0.14472,0.15854,0.15854,282036084.3,282036084.3
22/03/2020,0.15798,0.15798,0.16178,0.16178,0.14611,0.14611,0.14776,0.14776,221088260.9,221088260.9
21/03/2020,0.15705,0.15705,0.16196,0.16196,0.15156,0.15156,0.15797,0.15797,270014080,270014080
20/03/2020,0.16458,0.16458,0.175,0.175,0.14504,0.14504,0.15695,0.15695,511513197.8,511513197.8
19/03/2020,0.14749,0.14749,0.17257,0.17257,0.14428,0.14428,0.1646,0.1646,357277613.5,357277613.5
18/03/2020,0.14691,0.14691,0.14938,0.14938,0.14001,0.14001,0.1476,0.1476,233087384.9,233087384.9
17/03/2020,0.1411,0.1411,0.1519,0.1519,0.13962,0.13962,0.14694,0.14694,317550005.4,317550005.4
16/03/2020,0.15306,0.15306,0.15338,0.15338,0.12815,0.12815,0.14102,0.14102,534401535.9,534401535.9
15/03/2020,0.1459,0.1459,0.16422,0.16422,0.14449,0.14449,0.15308,0.15308,292888161.2,292888161.2
14/03/2020,0.15875,0.15875,0.161,0.161,0.14351,0.14351,0.14588,0.14588,317354167.4,317354167.4
13/03/2020,0.13536,0.13536,0.16614,0.16614,0.10129,0.10129,0.15872,0.15872,1234550067,1234550067
12/03/2020,0.20824,0.20824,0.20988,0.20988,0.12798,0.12798,0.13549,0.13549,771225355.4,771225355.4
11/03/2020,0.21181,0.21181,0.2138,0.2138,0.199,0.199,0.20813,0.20813,178652631.5,178652631.5
10/03/2020,0.20946,0.20946,0.21567,0.21567,0.19979,0.19979,0.21185,0.21185,182259714.8,182259714.8
09/03/2020,0.20387,0.20387,0.2115,0.2115,0.19787,0.19787,0.20952,0.20952,288610509.4,288610509.4
08/03/2020,0.23624,0.23624,0.23624,0.23624,0.2,0.2,0.20385,0.20385,271417418.6,271417418.6
07/03/2020,0.24475,0.24475,0.245,0.245,0.235,0.235,0.23622,0.23622,95845464.2,95845464.2
06/03/2020,0.23907,0.23907,0.24629,0.24629,0.23804,0.23804,0.24477,0.24477,116563269.6,116563269.6
05/03/2020,0.23449,0.23449,0.2432,0.2432,0.23449,0.23449,0.23909,0.23909,130944711.9,130944711.9
04/03/2020,0.23433,0.23433,0.23839,0.23839,0.23,0.23,0.23453,0.23453,92570643.5,92570643.5
03/03/2020,0.23968,0.23968,0.2397,0.2397,0.22942,0.22942,0.23428,0.23428,130633902.5,130633902.5
02/03/2020,0.22699,0.22699,0.24149,0.24149,0.22582,0.22582,0.23958,0.23958,138299654.6,138299654.6
01/03/2020,0.22897,0.22897,0.23607,0.23607,0.22428,0.22428,0.22696,0.22696,125219316.2,125219316.2
29/02/2020,0.23658,0.23658,0.24244,0.24244,0.2287,0.2287,0.22892,0.22892,104602134.2,104602134.2
28/02/2020,0.23854,0.23854,0.244,0.244,0.2285,0.2285,0.23663,0.23663,190843431.7,190843431.7
27/02/2020,0.22917,0.22917,0.24722,0.24722,0.22363,0.22363,0.2385,0.2385,250168249.9,250168249.9
26/02/2020,0.25218,0.25218,0.25512,0.25512,0.22271,0.22271,0.22915,0.22915,366105232.9,366105232.9
25/02/2020,0.2703,0.2703,0.271,0.271,0.251,0.251,0.25209,0.25209,209531989.3,209531989.3
24/02/2020,0.28298,0.28298,0.28425,0.28425,0.26401,0.26401,0.2704,0.2704,184354129.7,184354129.7
23/02/2020,0.27462,0.27462,0.28467,0.28467,0.27462,0.27462,0.28298,0.28298,134020545.9,134020545.9
22/02/2020,0.27424,0.27424,0.2785,0.2785,0.27,0.27,0.27468,0.27468,107040364.2,107040364.2
21/02/2020,0.27094,0.27094,0.27898,0.27898,0.2678,0.2678,0.27418,0.27418,175945123.9,175945123.9
20/02/2020,0.27466,0.27466,0.28168,0.28168,0.26109,0.26109,0.2709,0.2709,270623144.6,270623144.6
19/02/2020,0.29834,0.29834,0.30777,0.30777,0.27007,0.27007,0.27466,0.27466,219950638.9,219950638.9
18/02/2020,0.28741,0.28741,0.30273,0.30273,0.27474,0.27474,0.29827,0.29827,296854594.3,296854594.3
17/02/2020,0.29248,0.29248,0.29511,0.29511,0.26821,0.26821,0.28736,0.28736,354803561,354803561
16/02/2020,0.30729,0.30729,0.31892,0.31892,0.27,0.27,0.29224,0.29224,381819181.7,381819181.7
15/02/2020,0.33585,0.33585,0.34676,0.34676,0.2955,0.2955,0.30729,0.30729,397053085.5,397053085.5
14/02/2020,0.32718,0.32718,0.33942,0.33942,0.3104,0.3104,0.33594,0.33594,348251076.6,348251076.6
13/02/2020,0.30427,0.30427,0.34,0.34,0.3,0.3,0.32709,0.32709,684720941.9,684720941.9
12/02/2020,0.28092,0.28092,0.309,0.309,0.28091,0.28091,0.30427,0.30427,358543825.1,358543825.1
11/02/2020,0.27342,0.27342,0.2835,0.2835,0.26738,0.26738,0.281,0.281,150202084.8,150202084.8
10/02/2020,0.28255,0.28255,0.28322,0.28322,0.2673,0.2673,0.27338,0.27338,142780388.9,142780388.9
09/02/2020,0.27731,0.27731,0.28924,0.28924,0.27622,0.27622,0.28257,0.28257,151863434.1,151863434.1
08/02/2020,0.27951,0.27951,0.28223,0.28223,0.2636,0.2636,0.27735,0.27735,164832911.1,164832911.1
07/02/2020,0.28325,0.28325,0.28832,0.28832,0.27766,0.27766,0.27953,0.27953,158743853.5,158743853.5
06/02/2020,0.27782,0.27782,0.28856,0.28856,0.26778,0.26778,0.28325,0.28325,274932947.3,274932947.3
05/02/2020,0.26742,0.26742,0.2824,0.2824,0.26737,0.26737,0.27774,0.27774,309852829.8,309852829.8
04/02/2020,0.25447,0.25447,0.271,0.271,0.24752,0.24752,0.26737,0.26737,273001224.9,273001224.9
03/02/2020,0.25094,0.25094,0.2595,0.2595,0.24678,0.24678,0.25453,0.25453,168166882.1,168166882.1
02/02/2020,0.24146,0.24146,0.26163,0.26163,0.2355,0.2355,0.25093,0.25093,220101966.8,220101966.8
01/02/2020,0.23947,0.23947,0.24304,0.24304,0.23684,0.23684,0.24141,0.24141,78963550.6,78963550.6
31/01/2020,0.24376,0.24376,0.24486,0.24486,0.2335,0.2335,0.23946,0.23946,122494224.8,122494224.8
30/01/2020,0.23538,0.23538,0.24669,0.24669,0.23056,0.23056,0.24376,0.24376,162144624,162144624
29/01/2020,0.23912,0.23912,0.24197,0.24197,0.23425,0.23425,0.23539,0.23539,114643264.7,114643264.7
28/01/2020,0.23078,0.23078,0.24162,0.24162,0.23077,0.23077,0.23906,0.23906,157599522.5,157599522.5
27/01/2020,0.23121,0.23121,0.23393,0.23393,0.2263,0.2263,0.23077,0.23077,102966534.5,102966534.5
26/01/2020,0.21946,0.21946,0.23276,0.23276,0.218,0.218,0.23131,0.23131,79796120,79796120
25/01/2020,0.22219,0.22219,0.22271,0.22271,0.21662,0.21662,0.21946,0.21946,56806347,56806347
24/01/2020,0.22584,0.22584,0.2263,0.2263,0.21378,0.21378,0.22222,0.22222,121855078.5,121855078.5
23/01/2020,0.23733,0.23733,0.23746,0.23746,0.22123,0.22123,0.22586,0.22586,105762250,105762250
22/01/2020,0.23738,0.23738,0.23996,0.23996,0.23213,0.23213,0.23733,0.23733,84725853.4,84725853.4
21/01/2020,0.23314,0.23314,0.242,0.242,0.23,0.23,0.23726,0.23726,111913129.9,111913129.9
20/01/2020,0.23554,0.23554,0.23672,0.23672,0.22415,0.22415,0.23314,0.23314,115112776.4,115112776.4
19/01/2020,0.24357,0.24357,0.25175,0.25175,0.227,0.227,0.23558,0.23558,180887717.9,180887717.9
18/01/2020,0.23922,0.23922,0.25456,0.25456,0.23183,0.23183,0.24357,0.24357,206939203.8,206939203.8
17/01/2020,0.22899,0.22899,0.24453,0.24453,0.22659,0.22659,0.23921,0.23921,214368960.7,214368960.7
16/01/2020,0.23367,0.23367,0.23501,0.23501,0.2223,0.2223,0.229,0.229,140095581.9,140095581.9
15/01/2020,0.23455,0.23455,0.24356,0.24356,0.2263,0.2263,0.23367,0.23367,237606461.8,237606461.8
14/01/2020,0.21134,0.21134,0.24526,0.24526,0.21134,0.21134,0.23464,0.23464,301142541.5,301142541.5
13/01/2020,0.21536,0.21536,0.2156,0.2156,0.2096,0.2096,0.21134,0.21134,50959156.8,50959156.8
12/01/2020,0.21121,0.21121,0.21713,0.21713,0.20941,0.20941,0.21539,0.21539,70711714.4,70711714.4
11/01/2020,0.21277,0.21277,0.21994,0.21994,0.20852,0.20852,0.21121,0.21121,119237732.2,119237732.2
10/01/2020,0.20375,0.20375,0.21318,0.21318,0.20023,0.20023,0.21284,0.21284,145223181.5,145223181.5
09/01/2020,0.2075,0.2075,0.20877,0.20877,0.20126,0.20126,0.20373,0.20373,75492140.5,75492140.5
08/01/2020,0.21334,0.21334,0.21836,0.21836,0.20311,0.20311,0.2075,0.2075,148861801.3,148861801.3
07/01/2020,0.2231,0.2231,0.2255,0.2255,0.20702,0.20702,0.21335,0.21335,206449580.6,206449580.6
06/01/2020,0.19453,0.19453,0.22396,0.22396,0.19421,0.19421,0.2231,0.2231,234157239.2,234157239.2
05/01/2020,0.19305,0.19305,0.19722,0.19722,0.19288,0.19288,0.19453,0.19453,54356477.7,54356477.7
04/01/2020,0.19331,0.19331,0.19363,0.19363,0.19119,0.19119,0.19305,0.19305,34239655.4,34239655.4
03/01/2020,0.1875,0.1875,0.19395,0.19395,0.1845,0.1845,0.19338,0.19338,70390779.3,70390779.3
02/01/2020,0.19304,0.19304,0.19304,0.19304,0.18508,0.18508,0.1875,0.1875,47912105.6,47912105.6
01/01/2020,0.19285,0.19285,0.19526,0.19526,0.19219,0.19219,0.19305,0.19305,29773022.6,29773022.6
31/12/2019,0.19327,0.19327,0.19422,0.19422,0.18988,0.18988,0.19295,0.19295,40610029.3,40610029.3
30/12/2019,0.19651,0.19651,0.1979,0.1979,0.19206,0.19206,0.19326,0.19326,41924910.4,41924910.4
29/12/2019,0.19321,0.19321,0.1985,0.1985,0.1908,0.1908,0.19653,0.19653,49069370.3,49069370.3
28/12/2019,0.19003,0.19003,0.19469,0.19469,0.18969,0.18969,0.1932,0.1932,36743672.9,36743672.9
27/12/2019,0.18924,0.18924,0.19015,0.19015,0.1848,0.1848,0.19003,0.19003,34971243.8,34971243.8
26/12/2019,0.18864,0.18864,0.1941,0.1941,0.18722,0.18722,0.18923,0.18923,46612594.5,46612594.5
25/12/2019,0.19069,0.19069,0.19137,0.19137,0.18633,0.18633,0.18852,0.18852,39672557.2,39672557.2
24/12/2019,0.18958,0.18958,0.19413,0.19413,0.18745,0.18745,0.19077,0.19077,66325389.4,66325389.4
23/12/2019,0.1965,0.1965,0.19974,0.19974,0.18809,0.18809,0.18953,0.18953,94859486.6,94859486.6
22/12/2019,0.19134,0.19134,0.19665,0.19665,0.19045,0.19045,0.19649,0.19649,53300985.1,53300985.1
21/12/2019,0.19508,0.19508,0.19617,0.19617,0.18993,0.18993,0.19143,0.19143,57760061,57760061
20/12/2019,0.1878,0.1878,0.19787,0.19787,0.18369,0.18369,0.19521,0.19521,142835629.8,142835629.8
19/12/2019,0.19573,0.19573,0.19706,0.19706,0.18447,0.18447,0.1878,0.1878,89497528.3,89497528.3
18/12/2019,0.1831,0.1831,0.2,0.2,0.175,0.175,0.19573,0.19573,208259366.7,208259366.7
17/12/2019,0.20547,0.20547,0.20568,0.20568,0.17754,0.17754,0.1831,0.1831,262505370.5,262505370.5
16/12/2019,0.21735,0.21735,0.21747,0.21747,0.202,0.202,0.2055,0.2055,86445966.4,86445966.4
15/12/2019,0.21605,0.21605,0.21939,0.21939,0.21463,0.21463,0.21735,0.21735,26223163.5,26223163.5
14/12/2019,0.22055,0.22055,0.22086,0.22086,0.21463,0.21463,0.21605,0.21605,31455442.1,31455442.1
13/12/2019,0.21837,0.21837,0.22074,0.22074,0.21537,0.21537,0.22054,0.22054,51935733.1,51935733.1
12/12/2019,0.22103,0.22103,0.22322,0.22322,0.2164,0.2164,0.21837,0.21837,49354032.6,49354032.6
11/12/2019,0.22256,0.22256,0.22365,0.22365,0.21973,0.21973,0.22093,0.22093,26282978.3,26282978.3
10/12/2019,0.22435,0.22435,0.2256,0.2256,0.21894,0.21894,0.22256,0.22256,44719099.9,44719099.9
09/12/2019,0.22913,0.22913,0.23083,0.23083,0.22113,0.22113,0.22445,0.22445,53369564.5,53369564.5
08/12/2019,0.22702,0.22702,0.232,0.232,0.2237,0.2237,0.22909,0.22909,54256414.2,54256414.2
07/12/2019,0.22554,0.22554,0.228,0.228,0.22281,0.22281,0.22699,0.22699,46945345.8,46945345.8
06/12/2019,0.22118,0.22118,0.2268,0.2268,0.2191,0.2191,0.22546,0.22546,72738701.2,72738701.2
05/12/2019,0.21398,0.21398,0.2262,0.2262,0.212,0.212,0.22118,0.22118,93382862.7,93382862.7
04/12/2019,0.2195,0.2195,0.22491,0.22491,0.20952,0.20952,0.2139,0.2139,110743259.9,110743259.9
03/12/2019,0.21904,0.21904,0.22182,0.22182,0.2178,0.2178,0.21951,0.21951,34655745.6,34655745.6
02/12/2019,0.22471,0.22471,0.22623,0.22623,0.21731,0.21731,0.21914,0.21914,65856138.9,65856138.9
01/12/2019,0.22549,0.22549,0.2255,0.2255,0.2186,0.2186,0.22477,0.22477,61721844.7,61721844.7
30/11/2019,0.22997,0.22997,0.23192,0.23192,0.22354,0.22354,0.2255,0.2255,48634883,48634883
29/11/2019,0.22312,0.22312,0.23229,0.23229,0.22245,0.22245,0.22998,0.22998,59986942.5,59986942.5
28/11/2019,0.22408,0.22408,0.22946,0.22946,0.22246,0.22246,0.22313,0.22313,58823779.6,58823779.6
27/11/2019,0.22054,0.22054,0.2295,0.2295,0.21259,0.21259,0.224,0.224,119843833.4,119843833.4
26/11/2019,0.2173,0.2173,0.2219,0.2219,0.21327,0.21327,0.2206,0.2206,87574733.7,87574733.7
25/11/2019,0.22011,0.22011,0.225,0.225,0.20013,0.20013,0.21731,0.21731,227026861.8,227026861.8
24/11/2019,0.23409,0.23409,0.23466,0.23466,0.21829,0.21829,0.21989,0.21989,95589320.7,95589320.7
23/11/2019,0.23004,0.23004,0.23541,0.23541,0.22526,0.22526,0.23407,0.23407,86883225.5,86883225.5
22/11/2019,0.24345,0.24345,0.2459,0.2459,0.22122,0.22122,0.23,0.23,176993164.6,176993164.6
21/11/2019,0.25022,0.25022,0.25349,0.25349,0.23613,0.23613,0.24345,0.24345,113065484.5,113065484.5
20/11/2019,0.25398,0.25398,0.25861,0.25861,0.24809,0.24809,0.25014,0.25014,78924129.3,78924129.3
19/11/2019,0.25174,0.25174,0.25654,0.25654,0.243,0.243,0.25398,0.25398,87899568.3,87899568.3
