Date,Open,High,Low,Close,Price,Volume,Year,Month,Day
2017-10-16,426.299988,438.0,425.850006,437.049988,437.049988,8476709.0,2017,10,16
2017-10-17,435.75,435.75,430.200012,432.299988,432.299988,5135763.0,2017,10,17
2017-10-18,432.25,437.299988,426.600006,433.200012,433.200012,5539785.0,2017,10,18
2017-10-19,433.0,433.100006,424.25,426.950012,426.950012,1313380.0,2017,10,19
2017-10-23,429.100006,430.850006,421.0,422.75,422.75,4013418.0,2017,10,23
2017-10-24,422.75,423.799988,415.049988,416.049988,416.049988,4541742.0,2017,10,24
2017-10-25,421.0,424.399994,415.100006,421.950012,421.950012,5666968.0,2017,10,25
2017-10-26,421.700012,422.399994,417.0,419.399994,419.399994,6207936.0,2017,10,26
2017-10-27,422.049988,434.350006,422.049988,429.899994,429.899994,7414741.0,2017,10,27
2017-10-30,428.25,440.950012,428.25,436.549988,436.549988,7675104.0,2017,10,30
2017-10-31,438.850006,438.850006,427.299988,428.399994,428.399994,6214996.0,2017,10,31
2017-11-01,430.950012,439.950012,428.450012,437.75,437.75,7310931.0,2017,11,1
2017-11-02,435.700012,440.399994,429.899994,434.899994,434.899994,8262211.0,2017,11,2
2017-11-03,434.0,449.350006,432.649994,447.700012,447.700012,8116263.0,2017,11,3
2017-11-06,445.75,468.0,443.549988,462.899994,462.899994,19456789.0,2017,11,6
2017-11-07,458.200012,465.899994,450.049988,451.850006,451.850006,13266543.0,2017,11,7
2017-11-08,448.0,455.0,431.299988,438.200012,438.200012,11193613.0,2017,11,8
2017-11-09,442.100006,450.899994,425.649994,440.149994,440.149994,40547266.0,2017,11,9
2017-11-10,438.950012,438.950012,420.0,422.549988,422.549988,22534490.0,2017,11,10
2017-11-13,423.0,427.5,416.100006,418.100006,418.100006,9857544.0,2017,11,13
2017-11-14,418.549988,421.850006,410.649994,414.299988,414.299988,8987515.0,2017,11,14
2017-11-15,414.299988,417.549988,407.0,408.649994,408.649994,9867270.0,2017,11,15
2017-11-16,411.350006,415.899994,411.350006,413.450012,413.450012,6291441.0,2017,11,16
2017-11-17,419.450012,423.450012,417.0,421.799988,421.799988,6191428.0,2017,11,17
2017-11-20,421.0,425.700012,420.100006,423.0,423.0,4051153.0,2017,11,20
2017-11-21,424.450012,430.0,422.5,424.25,424.25,6745407.0,2017,11,21
2017-11-22,425.450012,433.0,424.5,428.600006,428.600006,7899417.0,2017,11,22
2017-11-23,428.600006,431.049988,422.450012,426.25,426.25,7374216.0,2017,11,23
2017-11-24,427.0,429.950012,424.25,425.5,425.5,5108182.0,2017,11,24
2017-11-27,423.0,424.75,417.799988,421.399994,421.399994,7946028.0,2017,11,27
2017-11-28,419.799988,422.25,414.5,415.950012,415.950012,6217480.0,2017,11,28
2017-11-29,415.899994,419.450012,412.049988,413.950012,413.950012,4327453.0,2017,11,29
2017-11-30,410.399994,412.25,402.25,404.149994,404.149994,25646262.0,2017,11,30
2017-12-01,407.899994,410.25,396.5,398.899994,398.899994,7959197.0,2017,12,1
2017-12-04,405.799988,411.25,401.700012,403.649994,403.649994,10043491.0,2017,12,4
2017-12-05,404.549988,405.5,396.549988,402.25,402.25,7144542.0,2017,12,5
2017-12-06,400.200012,404.0,395.0,397.049988,397.049988,5573968.0,2017,12,6
2017-12-07,398.0,405.299988,397.149994,402.0,402.0,7998863.0,2017,12,7
2017-12-08,406.0,413.75,406.0,411.149994,411.149994,12288946.0,2017,12,8
2017-12-11,412.0,415.200012,409.049988,410.149994,410.149994,5066242.0,2017,12,11
2017-12-12,411.549988,415.5,405.950012,406.850006,406.850006,6151197.0,2017,12,12
2017-12-13,407.0,409.850006,400.0,401.950012,401.950012,5140689.0,2017,12,13
2017-12-14,404.0,404.549988,398.200012,402.399994,402.399994,4674026.0,2017,12,14
2017-12-15,406.5,409.0,404.200012,405.100006,405.100006,5614113.0,2017,12,15
2017-12-18,399.0,409.899994,389.299988,405.799988,405.799988,5356208.0,2017,12,18
2017-12-19,407.350006,421.700012,407.350006,420.100006,420.100006,9686883.0,2017,12,19
2017-12-20,421.950012,427.75,419.25,422.600006,422.600006,11191127.0,2017,12,20
2017-12-21,424.0,426.049988,419.549988,420.799988,420.799988,4885225.0,2017,12,21
2017-12-22,422.049988,426.399994,420.899994,422.0,422.0,5345261.0,2017,12,22
2017-12-26,422.0,425.149994,421.149994,424.200012,424.200012,3700655.0,2017,12,26
2017-12-27,423.5,428.450012,420.299988,422.450012,422.450012,3673355.0,2017,12,27
2017-12-28,423.5,423.700012,416.0,418.600006,418.600006,5018893.0,2017,12,28
2017-12-29,418.0,433.450012,417.149994,431.850006,431.850006,8640908.0,2017,12,29
2018-01-01,430.950012,436.399994,422.25,424.450012,424.450012,6807536.0,2018,1,1
2018-01-02,428.850006,440.850006,422.0,439.299988,439.299988,15331261.0,2018,1,2
2018-01-03,440.399994,441.399994,431.950012,433.899994,433.899994,9794953.0,2018,1,3
2018-01-04,430.0,433.299988,425.75,429.950012,429.950012,8395377.0,2018,1,4
2018-01-05,431.25,436.350006,429.799988,431.600006,431.600006,7021611.0,2018,1,5
2018-01-08,432.0,436.200012,431.649994,433.549988,433.549988,4635214.0,2018,1,8
2018-01-09,434.25,443.5,433.0,437.549988,437.549988,12629045.0,2018,1,9
2018-01-10,438.0,439.299988,431.299988,433.299988,433.299988,4702579.0,2018,1,10
2018-01-11,433.5,437.600006,432.899994,434.75,434.75,4564895.0,2018,1,11
2018-01-12,437.0,441.450012,432.100006,437.100006,437.100006,7408870.0,2018,1,12
2018-01-15,438.049988,440.049988,431.049988,432.350006,432.350006,4042775.0,2018,1,15
2018-01-16,433.0,435.200012,419.5,421.899994,421.899994,5623745.0,2018,1,16
2018-01-17,422.049988,424.5,410.100006,422.950012,422.950012,10204447.0,2018,1,17
2018-01-18,424.0,428.299988,414.450012,418.950012,418.950012,9579830.0,2018,1,18
2018-01-19,415.200012,421.950012,415.049988,418.049988,418.049988,3894062.0,2018,1,19
2018-01-22,419.049988,424.399994,418.450012,421.899994,421.899994,4643782.0,2018,1,22
2018-01-23,422.799988,422.799988,414.75,418.0,418.0,6185011.0,2018,1,23
2018-01-24,416.0,416.25,402.649994,403.600006,403.600006,10789570.0,2018,1,24
2018-01-25,403.450012,407.649994,398.0,400.299988,400.299988,16312167.0,2018,1,25
2018-01-29,402.5,405.899994,398.100006,399.25,399.25,5789602.0,2018,1,29
2018-01-30,400.0,402.299988,395.0,395.850006,395.850006,6963005.0,2018,1,30
2018-01-31,395.5,400.950012,395.25,399.5,399.5,5111454.0,2018,1,31
2018-02-01,399.899994,403.799988,390.549988,393.649994,393.649994,7259426.0,2018,2,1
2018-02-02,392.0,397.399994,381.299988,383.75,383.75,10070356.0,2018,2,2
2018-02-05,381.0,398.0,380.0,395.799988,395.799988,9876017.0,2018,2,5
2018-02-06,363.0,379.850006,356.5,375.450012,375.450012,25294860.0,2018,2,6
2018-02-07,380.399994,385.399994,375.200012,377.799988,377.799988,12706795.0,2018,2,7
2018-02-08,379.899994,380.0,372.200012,374.850006,374.850006,12452396.0,2018,2,8
2018-02-09,369.899994,373.200012,368.0,368.75,368.75,8816777.0,2018,2,9
2018-02-12,373.399994,376.200012,370.200012,371.799988,371.799988,6002369.0,2018,2,12
2018-02-14,372.899994,382.299988,370.600006,376.850006,376.850006,9623436.0,2018,2,14
2018-02-15,379.799988,382.200012,373.100006,375.799988,375.799988,10225880.0,2018,2,15
2018-02-16,378.0,379.399994,367.600006,370.75,370.75,8545282.0,2018,2,16
2018-02-19,373.700012,374.700012,362.799988,368.75,368.75,5658765.0,2018,2,19
2018-02-20,370.350006,370.899994,366.5,369.299988,369.299988,3972114.0,2018,2,20
2018-02-21,372.5,372.5,362.850006,364.450012,364.450012,8640166.0,2018,2,21
2018-02-22,363.0,363.0,357.5,358.5,358.5,10870704.0,2018,2,22
2018-02-23,360.100006,364.600006,358.75,360.200012,360.200012,6751064.0,2018,2,23
2018-02-26,362.0,373.5,362.0,372.049988,372.049988,10576794.0,2018,2,26
2018-02-27,375.0,376.600006,370.350006,372.549988,372.549988,6156672.0,2018,2,27
2018-02-28,370.0,373.649994,367.149994,369.899994,369.899994,8009429.0,2018,2,28
2018-03-01,369.75,376.299988,369.049988,370.75,370.75,6991806.0,2018,3,1
2018-03-05,368.75,368.75,350.100006,352.049988,352.049988,14665325.0,2018,3,5
2018-03-06,355.149994,357.950012,345.0,346.5,346.5,8876632.0,2018,3,6
2018-03-07,345.0,355.299988,343.25,347.799988,347.799988,15599393.0,2018,3,7
2018-03-08,350.799988,351.899994,341.049988,345.149994,345.149994,7674221.0,2018,3,8
2018-03-09,345.549988,348.700012,340.149994,341.5,341.5,5519224.0,2018,3,9
2018-03-12,345.0,353.799988,340.350006,352.600006,352.600006,8238960.0,2018,3,12
2018-03-13,352.600006,356.450012,350.0,353.149994,353.149994,6184241.0,2018,3,13
2018-03-14,351.0,354.899994,349.600006,354.049988,354.049988,3820313.0,2018,3,14
2018-03-15,354.049988,358.399994,351.100006,353.100006,353.100006,4331145.0,2018,3,15
2018-03-16,352.049988,352.600006,338.399994,339.75,339.75,14205582.0,2018,3,16
2018-03-19,341.200012,342.100006,332.549988,335.700012,335.700012,9391347.0,2018,3,19
2018-03-20,335.5,340.399994,333.549988,338.799988,338.799988,5080453.0,2018,3,20
2018-03-21,339.899994,342.25,332.25,333.850006,333.850006,6812442.0,2018,3,21
2018-03-22,338.5,340.25,334.799988,338.200012,338.200012,9255091.0,2018,3,22
2018-03-23,330.0,334.799988,329.600006,330.850006,330.850006,8578297.0,2018,3,23
2018-03-26,328.799988,333.899994,324.299988,332.350006,332.350006,8907023.0,2018,3,26
2018-03-27,333.950012,335.799988,330.100006,331.149994,331.149994,6822448.0,2018,3,27
2018-03-28,331.5,333.649994,325.200012,326.850006,326.850006,10975624.0,2018,3,28
2018-04-02,335.0,340.799988,332.700012,339.149994,339.149994,9874486.0,2018,4,2
2018-04-03,338.399994,344.5,337.149994,343.100006,343.100006,6989584.0,2018,4,3
2018-04-04,346.799988,363.700012,346.25,355.600006,355.600006,27157199.0,2018,4,4
2018-04-05,362.600006,372.350006,359.799988,362.200012,362.200012,28886070.0,2018,4,5
2018-04-06,362.0,368.350006,356.450012,364.100006,364.100006,13297051.0,2018,4,6
2018-04-09,361.899994,368.600006,357.0,358.299988,358.299988,9555113.0,2018,4,9
2018-04-10,360.5,362.350006,351.5,353.25,353.25,8201215.0,2018,4,10
2018-04-11,355.0,357.149994,350.5,355.799988,355.799988,5622957.0,2018,4,11
2018-04-12,358.0,364.399994,357.0,358.399994,358.399994,13145938.0,2018,4,12
2018-04-13,357.899994,361.0,354.399994,357.049988,357.049988,5935628.0,2018,4,13
2018-04-16,350.799988,352.799988,337.549988,339.149994,339.149994,19157051.0,2018,4,16
2018-04-17,342.299988,344.200012,332.600006,336.450012,336.450012,14241074.0,2018,4,17
2018-04-18,338.200012,339.75,333.399994,334.799988,334.799988,6699271.0,2018,4,18
2018-04-19,336.5,337.0,332.5,334.25,334.25,7087115.0,2018,4,19
2018-04-20,335.950012,343.25,334.600006,336.0,336.0,11908652.0,2018,4,20
2018-04-23,335.950012,339.5,333.0,334.049988,334.049988,8056732.0,2018,4,23
2018-04-24,334.799988,335.0,330.600006,331.549988,331.549988,9210931.0,2018,4,24
2018-04-25,330.799988,334.0,327.75,328.600006,328.600006,6306039.0,2018,4,25
2018-04-26,329.899994,335.950012,326.0,330.25,330.25,16647689.0,2018,4,26
2018-04-27,333.0,337.649994,331.049988,336.899994,336.899994,8804236.0,2018,4,27
2018-04-30,338.5,342.75,337.25,340.399994,340.399994,5937740.0,2018,4,30
2018-05-02,349.200012,351.649994,335.0,336.049988,336.049988,16022148.0,2018,5,2
2018-05-03,335.5,335.899994,329.149994,333.5,333.5,6870513.0,2018,5,3
2018-05-04,333.75,337.299988,329.5,334.399994,334.399994,6660062.0,2018,5,4
2018-05-07,337.850006,337.850006,333.700012,335.149994,335.149994,3888627.0,2018,5,7
2018-05-08,336.299988,336.600006,330.25,332.149994,332.149994,8114997.0,2018,5,8
2018-05-09,331.0,347.25,331.0,341.950012,341.950012,19019847.0,2018,5,9
2018-05-10,343.75,343.75,332.75,333.600006,333.600006,11158000.0,2018,5,10
2018-05-11,334.0,334.0,330.0,330.799988,330.799988,7365579.0,2018,5,11
2018-05-14,333.0,333.0,323.0,323.600006,323.600006,8312976.0,2018,5,14
2018-05-15,324.0,324.049988,305.700012,310.100006,310.100006,15323964.0,2018,5,15
2018-05-16,309.950012,315.75,306.700012,310.25,310.25,12051269.0,2018,5,16
2018-05-17,313.100006,319.5,309.299988,314.899994,314.899994,10214660.0,2018,5,17
2018-05-18,314.75,315.0,303.5,304.600006,304.600006,11688577.0,2018,5,18
2018-05-21,304.75,307.200012,294.700012,295.899994,295.899994,11549490.0,2018,5,21
2018-05-22,296.549988,312.5,296.549988,307.700012,307.700012,17199292.0,2018,5,22
2018-05-23,311.100006,317.25,305.399994,309.450012,309.450012,17698475.0,2018,5,23
2018-05-24,300.0,307.649994,284.100006,288.649994,288.649994,46104103.0,2018,5,24
2018-05-25,290.399994,297.450012,286.25,294.149994,294.149994,19240172.0,2018,5,25
2018-05-28,293.75,299.899994,290.299988,296.299988,296.299988,8516862.0,2018,5,28
2018-05-29,296.799988,300.0,293.0,294.649994,294.649994,9816561.0,2018,5,29
2018-05-30,289.950012,292.25,286.149994,288.899994,288.899994,11649429.0,2018,5,30
2018-05-31,289.950012,290.850006,281.600006,282.5,282.5,28771987.0,2018,5,31
2018-06-01,284.5,290.350006,283.049988,287.200012,287.200012,15840810.0,2018,6,1
2018-06-04,292.5,293.850006,286.0,286.649994,286.649994,10835487.0,2018,6,4
2018-06-05,286.649994,288.25,283.600006,284.950012,284.950012,7456195.0,2018,6,5
2018-06-06,286.850006,296.899994,285.25,295.649994,295.649994,19754001.0,2018,6,6
2018-06-07,296.299988,306.899994,295.25,305.399994,305.399994,22839023.0,2018,6,7
2018-06-08,305.700012,315.549988,302.399994,309.950012,309.950012,27249374.0,2018,6,8
2018-06-11,310.899994,313.899994,306.649994,309.75,309.75,14650133.0,2018,6,11
2018-06-12,310.950012,313.649994,307.200012,307.799988,307.799988,7932388.0,2018,6,12
2018-06-13,309.200012,311.25,307.0,308.399994,308.399994,7280886.0,2018,6,13
2018-06-14,308.5,309.600006,303.799988,305.899994,305.899994,6532693.0,2018,6,14
2018-06-15,305.75,307.649994,300.549988,302.950012,302.950012,8224497.0,2018,6,15
2018-06-18,302.899994,311.0,302.100006,308.799988,308.799988,8787098.0,2018,6,18
2018-06-19,309.600006,312.799988,303.299988,305.049988,305.049988,10498362.0,2018,6,19
2018-06-20,304.899994,308.25,304.049988,305.600006,305.600006,6607472.0,2018,6,20
2018-06-21,307.899994,308.5,305.5,307.0,307.0,5085379.0,2018,6,21
2018-06-22,306.850006,308.899994,303.200012,308.0,308.0,6033095.0,2018,6,22
2018-06-25,306.299988,306.299988,287.600006,289.399994,289.399994,16392183.0,2018,6,25
2018-06-26,288.399994,288.399994,275.100006,276.850006,276.850006,30728620.0,2018,6,26
2018-06-27,278.5,279.5,270.0,271.049988,271.049988,19077416.0,2018,6,27
2018-06-28,272.0,272.649994,261.850006,263.350006,263.350006,19507165.0,2018,6,28
2018-06-29,265.450012,270.5,262.649994,269.299988,269.299988,14765516.0,2018,6,29
2018-07-02,276.0,276.049988,265.600006,266.700012,266.700012,16495647.0,2018,7,2
2018-07-03,269.5,271.5,267.200012,269.450012,269.450012,11484332.0,2018,7,3
2018-07-04,270.0,271.5,265.649994,267.049988,267.049988,7394858.0,2018,7,4
2018-07-05,263.5,263.75,252.550003,261.549988,261.549988,20820454.0,2018,7,5
2018-07-06,262.0,272.5,261.850006,270.850006,270.850006,19215897.0,2018,7,6
2018-07-09,274.600006,277.0,272.049988,273.5,273.5,9387556.0,2018,7,9
2018-07-10,274.899994,276.899994,272.899994,275.450012,275.450012,6351033.0,2018,7,10
2018-07-11,276.399994,276.399994,267.100006,267.799988,267.799988,7356582.0,2018,7,11
2018-07-12,269.600006,272.0,265.5,266.100006,266.100006,8573517.0,2018,7,12
2018-07-13,267.299988,269.399994,262.700012,263.600006,263.600006,8352827.0,2018,7,13
2018-07-16,260.5,260.799988,250.5,252.100006,252.100006,11067012.0,2018,7,16
2018-07-17,253.0,259.0,252.300003,257.950012,257.950012,6350966.0,2018,7,17
2018-07-18,259.450012,259.450012,247.300003,251.850006,251.850006,9348644.0,2018,7,18
2018-07-19,254.0,257.850006,251.199997,252.5,252.5,9556686.0,2018,7,19
2018-07-20,252.699997,254.0,251.0,253.399994,253.399994,6422014.0,2018,7,20
2018-07-23,254.949997,259.5,251.100006,258.75,258.75,8891743.0,2018,7,23
2018-07-24,258.75,263.75,257.100006,258.799988,258.799988,9906160.0,2018,7,24
2018-07-25,260.0,261.700012,256.100006,257.850006,257.850006,6721386.0,2018,7,25
2018-07-26,260.100006,263.0,257.5,258.25,258.25,8817721.0,2018,7,26
2018-07-27,259.100006,269.700012,258.549988,268.149994,268.149994,15275469.0,2018,7,27
2018-07-30,267.75,271.649994,266.200012,267.5,267.5,7801098.0,2018,7,30
2018-07-31,268.950012,270.450012,262.200012,264.100006,264.100006,10026055.0,2018,7,31
2018-08-01,250.0,268.0,250.0,265.049988,265.049988,53282545.0,2018,8,1
2018-08-02,263.450012,266.450012,258.700012,260.850006,260.850006,17421472.0,2018,8,2
2018-08-03,262.149994,263.850006,257.600006,258.450012,258.450012,9041836.0,2018,8,3
2018-08-06,259.950012,261.799988,252.5,254.050003,254.050003,11371744.0,2018,8,6
2018-08-07,255.199997,256.0,250.550003,251.600006,251.600006,14490727.0,2018,8,7
2018-08-08,253.5,258.25,251.850006,255.149994,255.149994,16125867.0,2018,8,8
2018-08-09,256.649994,260.399994,255.5,257.850006,257.850006,7777719.0,2018,8,9
2018-08-10,257.25,258.649994,249.550003,250.100006,250.100006,14606037.0,2018,8,10
2018-08-13,249.25,249.699997,243.100006,248.699997,248.699997,13877900.0,2018,8,13
2018-08-14,248.600006,249.850006,247.199997,248.800003,248.800003,9171033.0,2018,8,14
2018-08-16,245.800003,252.800003,245.25,251.300003,251.300003,14148347.0,2018,8,16
2018-08-17,253.699997,260.100006,253.0,258.25,258.25,16117660.0,2018,8,17
2018-08-20,261.850006,271.850006,259.200012,270.100006,270.100006,25576718.0,2018,8,20
2018-08-21,271.850006,274.700012,266.700012,268.799988,268.799988,19505584.0,2018,8,21
2018-08-23,269.200012,269.200012,256.0,256.899994,256.899994,18667622.0,2018,8,23
2018-08-24,257.0,258.649994,255.0,255.5,255.5,8703468.0,2018,8,24
2018-08-27,257.0,259.5,256.5,258.799988,258.799988,6127707.0,2018,8,27
2018-08-28,261.700012,263.25,259.049988,260.0,260.0,8506857.0,2018,8,28
2018-08-29,261.049988,263.5,261.0,261.700012,261.700012,5117552.0,2018,8,29
2018-08-30,262.299988,263.0,259.0,259.350006,259.350006,6333570.0,2018,8,30
2018-08-31,259.100006,268.25,258.100006,267.5,267.5,12360078.0,2018,8,31
2018-09-03,271.399994,273.0,265.25,266.600006,266.600006,14597832.0,2018,9,3
2018-09-04,270.5,270.799988,260.350006,261.950012,261.950012,14775900.0,2018,9,4
2018-09-05,261.0,271.0,255.399994,266.5,266.5,10084307.0,2018,9,5
2018-09-06,269.700012,272.0,263.850006,269.950012,269.950012,14736214.0,2018,9,6
2018-09-07,269.549988,279.899994,269.25,277.399994,277.399994,26189156.0,2018,9,7
2018-09-10,276.0,282.0,271.75,275.700012,275.700012,21322969.0,2018,9,10
2018-09-11,277.25,278.850006,265.700012,267.299988,267.299988,13444031.0,2018,9,11
2018-09-12,268.200012,268.200012,258.850006,262.399994,262.399994,14456273.0,2018,9,12
2018-09-14,265.0,269.600006,263.399994,266.600006,266.600006,10710620.0,2018,9,14
2018-09-17,263.350006,264.100006,259.649994,260.25,260.25,9461420.0,2018,9,17
2018-09-18,257.75,259.799988,250.600006,251.5,251.5,11554420.0,2018,9,18
2018-09-19,253.550003,255.0,251.0,252.600006,252.600006,7845650.0,2018,9,19
2018-09-21,255.050003,257.700012,228.850006,250.350006,250.350006,18547453.0,2018,9,21
2018-09-24,250.199997,251.0,239.350006,240.199997,240.199997,8889259.0,2018,9,24
2018-09-25,241.0,243.5,235.449997,240.800003,240.800003,9030367.0,2018,9,25
2018-09-26,242.300003,243.199997,229.550003,233.350006,233.350006,17810869.0,2018,9,26
2018-09-27,234.800003,236.550003,223.100006,225.25,225.25,17430781.0,2018,9,27
2018-09-28,227.899994,230.699997,219.5,223.699997,223.699997,14196824.0,2018,9,28
2018-10-01,225.0,230.449997,220.0,229.350006,229.350006,9743094.0,2018,10,1
2018-10-03,230.0,232.800003,225.800003,227.600006,227.600006,9094685.0,2018,10,3
2018-10-04,224.0,230.800003,221.75,223.25,223.25,13898979.0,2018,10,4
2018-10-05,222.75,226.449997,214.75,216.25,216.25,10471026.0,2018,10,5
2018-10-08,217.800003,218.5,208.100006,212.350006,212.350006,11854170.0,2018,10,8
2018-10-09,205.699997,206.0,170.300003,184.350006,184.350006,142760251.0,2018,10,9
2018-10-10,186.0,190.949997,185.050003,188.75,188.75,35670907.0,2018,10,10
2018-10-11,180.649994,187.75,178.0,182.949997,182.949997,19323517.0,2018,10,11
2018-10-12,185.949997,188.399994,182.600006,183.75,183.75,18014894.0,2018,10,12
2018-10-15,186.5,186.5,182.699997,184.350006,184.350006,11658409.0,2018,10,15
2018-10-16,185.199997,187.25,184.550003,185.850006,185.850006,9695745.0,2018,10,16
2018-10-17,187.600006,187.800003,179.100006,179.949997,179.949997,12004524.0,2018,10,17
2018-10-19,178.949997,179.75,174.0,174.699997,174.699997,10469358.0,2018,10,19
2018-10-22,176.399994,176.850006,170.050003,170.75,170.75,11721075.0,2018,10,22
2018-10-23,170.0,175.699997,169.550003,170.649994,170.649994,15588511.0,2018,10,23
2018-10-24,173.899994,175.0,169.0,170.649994,170.649994,15421903.0,2018,10,24
2018-10-25,168.949997,169.75,164.600006,165.350006,165.350006,14877057.0,2018,10,25
2018-10-26,166.0,172.800003,165.899994,168.5,168.5,19584723.0,2018,10,26
2018-10-29,169.949997,176.5,167.699997,175.350006,175.350006,14171750.0,2018,10,29
2018-10-30,177.0,181.5,176.050003,177.25,177.25,15602414.0,2018,10,30
2018-10-31,178.300003,180.0,173.449997,179.100006,179.100006,12579712.0,2018,10,31
2018-11-01,182.0,186.050003,178.199997,179.449997,179.449997,28947802.0,2018,11,1
2018-11-02,180.949997,191.850006,180.899994,190.300003,190.300003,29425248.0,2018,11,2
2018-11-05,191.300003,191.300003,186.649994,189.800003,189.800003,14818506.0,2018,11,5
2018-11-06,192.449997,199.949997,191.75,193.25,193.25,35339222.0,2018,11,6
2018-11-07,194.949997,195.75,193.350006,194.850006,194.850006,3932893.0,2018,11,7
2018-11-09,192.899994,200.75,192.0,195.25,195.25,22341961.0,2018,11,9
2018-11-12,194.449997,194.449997,185.199997,186.050003,186.050003,20789180.0,2018,11,12
2018-11-13,180.75,183.0,178.350006,179.5,179.5,22189598.0,2018,11,13
2018-11-14,180.5,183.0,176.25,176.800003,176.800003,15795883.0,2018,11,14
2018-11-15,178.0,182.699997,177.5,180.199997,180.199997,18740276.0,2018,11,15
2018-11-16,180.899994,181.850006,177.850006,179.899994,179.899994,10022823.0,2018,11,16
2018-11-19,180.600006,185.5,179.100006,184.600006,184.600006,14522581.0,2018,11,19
2018-11-20,184.050003,188.300003,183.199997,183.75,183.75,13114982.0,2018,11,20
2018-11-21,184.399994,186.75,183.75,184.149994,184.149994,8097107.0,2018,11,21
2018-11-22,185.5,186.149994,181.75,182.550003,182.550003,9135857.0,2018,11,22
2018-11-26,183.899994,184.449997,177.0,181.75,181.75,9865426.0,2018,11,26
2018-11-27,181.699997,184.550003,178.550003,180.050003,180.050003,11639680.0,2018,11,27
2018-11-28,181.0,181.350006,174.0,174.449997,174.449997,12504717.0,2018,11,28
2018-11-29,175.949997,179.350006,173.449997,177.25,177.25,20892744.0,2018,11,29
2018-11-30,172.0,174.899994,170.350006,171.949997,171.949997,18393012.0,2018,11,30
2018-12-03,173.25,176.449997,170.0,175.449997,175.449997,14068885.0,2018,12,3
2018-12-04,177.949997,178.75,175.300003,175.75,175.75,11481923.0,2018,12,4
2018-12-05,173.0,173.0,168.600006,169.199997,169.199997,14960527.0,2018,12,5
2018-12-06,168.5,168.699997,161.600006,162.649994,162.649994,15428019.0,2018,12,6
2018-12-07,162.25,164.199997,160.800003,162.399994,162.399994,13545006.0,2018,12,7
2018-12-10,159.899994,160.5,156.5,157.100006,157.100006,13520495.0,2018,12,10
2018-12-11,155.0,159.5,154.649994,158.100006,158.100006,12094881.0,2018,12,11
2018-12-12,159.5,167.100006,158.0,164.100006,164.100006,22461175.0,2018,12,12
2018-12-13,166.0,168.0,165.550003,166.850006,166.850006,12235499.0,2018,12,13
2018-12-14,166.0,168.399994,164.850006,166.949997,166.949997,10091732.0,2018,12,14
2018-12-17,167.25,175.949997,167.25,173.949997,173.949997,28526103.0,2018,12,17
2018-12-18,174.0,177.600006,173.100006,174.75,174.75,18015933.0,2018,12,18
2018-12-19,176.5,176.5,172.5,173.899994,173.899994,11540042.0,2018,12,19
2018-12-20,173.0,177.300003,171.75,176.399994,176.399994,15819006.0,2018,12,20
2018-12-21,177.0,180.5,175.149994,176.25,176.25,23742481.0,2018,12,21
2018-12-24,176.25,177.850006,171.5,172.5,172.5,11374468.0,2018,12,24
2018-12-26,171.449997,172.199997,167.600006,170.899994,170.899994,12044191.0,2018,12,26
2018-12-27,172.75,173.399994,167.699997,168.25,168.25,15231581.0,2018,12,27
2018-12-28,169.399994,172.199997,169.149994,170.850006,170.850006,8669584.0,2018,12,28
2018-12-31,172.449997,173.899994,171.75,172.699997,172.699997,8511388.0,2018,12,31
2019-01-01,173.5,174.199997,171.300003,173.449997,173.449997,6715543.0,2019,1,1
2019-01-02,170.600006,171.75,168.0,168.550003,168.550003,13410104.0,2019,1,2
2019-01-03,169.0,170.149994,165.100006,166.050003,166.050003,9321842.0,2019,1,3
2019-01-04,169.0,171.949997,168.5,170.949997,170.949997,17650435.0,2019,1,4
2019-01-07,173.199997,178.199997,173.199997,175.350006,175.350006,21438351.0,2019,1,7
2019-01-08,176.100006,180.5,176.100006,179.949997,179.949997,20128985.0,2019,1,8
2019-01-09,181.5,183.600006,180.199997,183.050003,183.050003,17468948.0,2019,1,9
2019-01-10,183.649994,186.850006,183.550003,185.75,185.75,16961888.0,2019,1,10
2019-01-11,186.550003,187.75,179.399994,180.300003,180.300003,25902974.0,2019,1,11
2019-01-14,180.300003,198.300003,177.449997,182.399994,182.399994,18935120.0,2019,1,14
2019-01-15,183.300003,185.800003,181.25,185.350006,185.350006,13536578.0,2019,1,15
2019-01-16,186.0,187.350006,184.050003,185.449997,185.449997,11874245.0,2019,1,16
2019-01-17,186.0,187.300003,183.399994,184.899994,184.899994,9365756.0,2019,1,17
2019-01-18,185.649994,185.649994,181.300003,183.300003,183.300003,6797621.0,2019,1,18
2019-01-21,184.300003,184.949997,180.649994,181.5,181.5,6918258.0,2019,1,21
2019-01-22,181.5,181.5,175.949997,180.850006,180.850006,9775717.0,2019,1,22
2019-01-23,181.699997,182.699997,178.550003,180.25,180.25,9778926.0,2019,1,23
2019-01-24,180.0,180.300003,173.699997,175.399994,175.399994,13461254.0,2019,1,24
2019-01-25,175.949997,178.899994,171.949997,173.25,173.25,12136892.0,2019,1,25
2019-01-28,173.300003,175.350006,169.399994,172.300003,172.300003,8167430.0,2019,1,28
2019-01-29,172.350006,174.899994,170.899994,173.600006,173.600006,6141180.0,2019,1,29
2019-01-30,174.300003,176.75,173.300003,174.600006,174.600006,7757847.0,2019,1,30
